"champion_i","champion_i_normalized","champion_j","champion_j_normalized","lane","patch","elo","matchup_winrate_i_vs_j","matchup_games","source_url","extraction_date","champion_i_total_games","matchup_share_percent","low_matchup_sample","low_champion_sample"
"Kog'Maw","kogmaw","Ekko","ekko","mid",16.05,"plat_plus",49.17,240,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ekko",2026-03-13,14369,1.67026237038068,0,1
"Kog'Maw","kogmaw","Aurora","aurora","mid",16.05,"plat_plus",50.42,240,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurora",2026-03-13,14369,1.67026237038068,0,1
"Kog'Maw","kogmaw","Aurelion Sol","aurelionsol","mid",16.05,"plat_plus",44.96,238,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol",2026-03-13,14369,1.65634351729417,0,1
"Kog'Maw","kogmaw","Hwei","hwei","mid",16.05,"plat_plus",58.48,224,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=hwei",2026-03-13,14369,1.55891154568864,0,1
"Kog'Maw","kogmaw","Akshan","akshan","mid",16.05,"plat_plus",47.42,213,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akshan",2026-03-13,14369,1.48235785371285,0,1
"Kog'Maw","kogmaw","Vladimir","vladimir","mid",16.05,"plat_plus",57.49,207,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vladimir",2026-03-13,14369,1.44060129445334,0,1
"Kog'Maw","kogmaw","Kassadin","kassadin","mid",16.05,"plat_plus",46.77,201,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin",2026-03-13,14369,1.39884473519382,0,1
"Kog'Maw","kogmaw","Anivia","anivia","mid",16.05,"plat_plus",50,196,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia",2026-03-13,14369,1.36404760247756,0,1
"Kog'Maw","kogmaw","Ryze","ryze","mid",16.05,"plat_plus",54.64,183,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ryze",2026-03-13,14369,1.27357505741527,0,1
"Kog'Maw","kogmaw","Irelia","irelia","mid",16.05,"plat_plus",55.23,172,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=irelia",2026-03-13,14369,1.19702136543949,0,1
"Kog'Maw","kogmaw","Galio","galio","mid",16.05,"plat_plus",46.11,167,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio",2026-03-13,14369,1.16222423272322,0,1
"Kog'Maw","kogmaw","Vex","vex","mid",16.05,"plat_plus",51.23,162,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vex",2026-03-13,14369,1.12742710000696,0,1
"Kog'Maw","kogmaw","Naafiri","naafiri","mid",16.05,"plat_plus",44.74,152,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=naafiri",2026-03-13,14369,1.05783283457443,1,1
"Kog'Maw","kogmaw","Lissandra","lissandra","mid",16.05,"plat_plus",53.33,150,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lissandra",2026-03-13,14369,1.04391398148793,1,1
"Kog'Maw","kogmaw","Azir","azir","mid",16.05,"plat_plus",55.64,133,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=azir",2026-03-13,14369,0.925603730252627,1,1
"Kog'Maw","kogmaw","Qiyana","qiyana","mid",16.05,"plat_plus",52.07,121,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=qiyana",2026-03-13,14369,0.842090611733593,1,1
"Kog'Maw","kogmaw","Annie","annie","mid",16.05,"plat_plus",53.45,116,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=annie",2026-03-13,14369,0.807293479017329,1,1
"Kog'Maw","kogmaw","Vel'Koz","velkoz","mid",16.05,"plat_plus",37.61,109,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz",2026-03-13,14369,0.758577493214559,1,1
"Kog'Maw","kogmaw","Taliyah","taliyah","mid",16.05,"plat_plus",52.56,78,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=taliyah",2026-03-13,14369,0.542835270373721,1,1
"Kog'Maw","kogmaw","Talon","talon","mid",16.05,"plat_plus",52,75,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=talon",2026-03-13,14369,0.521956990743963,1,1
"Kog'Maw","kogmaw","Smolder","smolder","mid",16.05,"plat_plus",61.33,75,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder",2026-03-13,14369,0.521956990743963,1,1
"Kog'Maw","kogmaw","Cassiopeia","cassiopeia","mid",16.05,"plat_plus",57.53,73,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=cassiopeia",2026-03-13,14369,0.508038137657457,1,1
"Kog'Maw","kogmaw","Brand","brand","mid",16.05,"plat_plus",52.11,71,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=brand",2026-03-13,14369,0.494119284570951,1,1
"Kog'Maw","kogmaw","Sion","sion","mid",16.05,"plat_plus",60,60,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sion",2026-03-13,14369,0.41756559259517,1,1
"Kog'Maw","kogmaw","Ziggs","ziggs","mid",16.05,"plat_plus",38.33,60,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ziggs",2026-03-13,14369,0.41756559259517,1,1
"Kog'Maw","kogmaw","Swain","swain","mid",16.05,"plat_plus",53.57,56,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=swain",2026-03-13,14369,0.389727886422159,1,1
"Kog'Maw","kogmaw","Kayle","kayle","mid",16.05,"plat_plus",38.18,55,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle",2026-03-13,14369,0.382768459878906,1,1
"Kog'Maw","kogmaw","Cho'Gath","chogath","mid",16.05,"plat_plus",50.98,51,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=chogath",2026-03-13,14369,0.354930753705895,1,1
"Kog'Maw","kogmaw","Morgana","morgana","mid",16.05,"plat_plus",53.66,41,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=morgana",2026-03-13,14369,0.285336488273366,1,1
"Kog'Maw","kogmaw","Jayce","jayce","mid",16.05,"plat_plus",53.85,39,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=jayce",2026-03-13,14369,0.271417635186861,1,1
"Kog'Maw","kogmaw","Malphite","malphite","mid",16.05,"plat_plus",50,38,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malphite",2026-03-13,14369,0.264458208643608,1,1
"Kog'Maw","kogmaw","Pantheon","pantheon","mid",16.05,"plat_plus",58.82,34,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=pantheon",2026-03-13,14369,0.236620502470596,1,1
"Taliyah","taliyah","Ahri","ahri","mid",16.05,"plat_plus",46.12,3445,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ahri",2026-03-13,43621,7.89757227023681,0,0
"Taliyah","taliyah","Yasuo","yasuo","mid",16.05,"plat_plus",52.34,2348,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yasuo",2026-03-13,43621,5.38272850232686,0,0
"Taliyah","taliyah","Viktor","viktor","mid",16.05,"plat_plus",45.53,1566,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=viktor",2026-03-13,43621,3.59001398409023,0,0
"Taliyah","taliyah","Sylas","sylas","mid",16.05,"plat_plus",48.75,1319,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sylas",2026-03-13,43621,3.02377295339401,0,0
"Taliyah","taliyah","Malzahar","malzahar","mid",16.05,"plat_plus",49.22,1288,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malzahar",2026-03-13,43621,2.95270626533092,0,0
"Taliyah","taliyah","Akali","akali","mid",16.05,"plat_plus",49.33,1202,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali",2026-03-13,43621,2.75555351780106,0,0
"Taliyah","taliyah","Twisted Fate","twistedfate","mid",16.05,"plat_plus",48.67,1128,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=twistedfate",2026-03-13,43621,2.58591045597304,0,0
"Taliyah","taliyah","Yone","yone","mid",16.05,"plat_plus",47.66,1110,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yone",2026-03-13,43621,2.54464592742028,0,0
"Taliyah","taliyah","Mel","mel","mid",16.05,"plat_plus",49.73,1092,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=mel",2026-03-13,43621,2.50338139886752,0,0
"Taliyah","taliyah","Xerath","xerath","mid",16.05,"plat_plus",44.18,1066,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath",2026-03-13,43621,2.44377707984686,0,0
"Taliyah","taliyah","Ryze","ryze","mid",16.05,"plat_plus",52.96,1063,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ryze",2026-03-13,43621,2.4368996584214,0,0
"Taliyah","taliyah","Katarina","katarina","mid",16.05,"plat_plus",40.53,1019,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=katarina",2026-03-13,43621,2.33603081084799,0,0
"Taliyah","taliyah","Orianna","orianna","mid",16.05,"plat_plus",50.69,1012,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna",2026-03-13,43621,2.31998349418858,0,0
"Taliyah","taliyah","Syndra","syndra","mid",16.05,"plat_plus",47.89,971,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=syndra",2026-03-13,43621,2.22599206804062,0,0
"Taliyah","taliyah","Zed","zed","mid",16.05,"plat_plus",43.85,935,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zed",2026-03-13,43621,2.1434630109351,0,0
"Taliyah","taliyah","Aurora","aurora","mid",16.05,"plat_plus",48.42,793,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurora",2026-03-13,43621,1.81793173012998,0,0
"Taliyah","taliyah","Veigar","veigar","mid",16.05,"plat_plus",40.34,761,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=veigar",2026-03-13,43621,1.74457256825841,0,0
"Taliyah","taliyah","LeBlanc","leblanc","mid",16.05,"plat_plus",45.76,754,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=leblanc",2026-03-13,43621,1.728525251599,0,0
"Taliyah","taliyah","Fizz","fizz","mid",16.05,"plat_plus",45.83,744,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz",2026-03-13,43621,1.70560051351413,0,0
"Taliyah","taliyah","Lux","lux","mid",16.05,"plat_plus",44.34,742,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux",2026-03-13,43621,1.70101556589716,0,0
"Taliyah","taliyah","Galio","galio","mid",16.05,"plat_plus",51.77,734,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio",2026-03-13,43621,1.68267577542927,0,0
"Taliyah","taliyah","Hwei","hwei","mid",16.05,"plat_plus",43.47,704,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=hwei",2026-03-13,43621,1.61390156117466,0,0
"Taliyah","taliyah","Diana","diana","mid",16.05,"plat_plus",44.36,665,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana",2026-03-13,43621,1.52449508264368,0,0
"Taliyah","taliyah","Zoe","zoe","mid",16.05,"plat_plus",44.21,622,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zoe",2026-03-13,43621,1.42591870887875,0,0
"Taliyah","taliyah","Anivia","anivia","mid",16.05,"plat_plus",46.93,603,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia",2026-03-13,43621,1.3823617065175,0,0
"Taliyah","taliyah","Aurelion Sol","aurelionsol","mid",16.05,"plat_plus",43.77,578,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol",2026-03-13,43621,1.32504986130533,0,0
"Taliyah","taliyah","Ekko","ekko","mid",16.05,"plat_plus",49.47,570,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ekko",2026-03-13,43621,1.30671007083744,0,0
"Taliyah","taliyah","Akshan","akshan","mid",16.05,"plat_plus",45.91,538,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akshan",2026-03-13,43621,1.23335090896587,0,0
"Taliyah","taliyah","Irelia","irelia","mid",16.05,"plat_plus",46.89,514,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=irelia",2026-03-13,43621,1.17833153756218,0,0
"Taliyah","taliyah","Naafiri","naafiri","mid",16.05,"plat_plus",49.61,514,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=naafiri",2026-03-13,43621,1.17833153756218,0,0
"Taliyah","taliyah","Kassadin","kassadin","mid",16.05,"plat_plus",43.42,509,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin",2026-03-13,43621,1.16686916851975,0,0
"Taliyah","taliyah","Vex","vex","mid",16.05,"plat_plus",49.28,489,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vex",2026-03-13,43621,1.12101969235001,0,0
"Taliyah","taliyah","Qiyana","qiyana","mid",16.05,"plat_plus",53.73,469,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=qiyana",2026-03-13,43621,1.07517021618028,0,0
"Taliyah","taliyah","Lissandra","lissandra","mid",16.05,"plat_plus",46.44,450,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lissandra",2026-03-13,43621,1.03161321381903,0,0
"Taliyah","taliyah","Vladimir","vladimir","mid",16.05,"plat_plus",49.32,444,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vladimir",2026-03-13,43621,1.01785837096811,0,0
"Taliyah","taliyah","Azir","azir","mid",16.05,"plat_plus",53.85,442,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=azir",2026-03-13,43621,1.01327342335114,0,0
"Taliyah","taliyah","Annie","annie","mid",16.05,"plat_plus",42.47,372,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=annie",2026-03-13,43621,0.852800256757067,0,0
"Taliyah","taliyah","Talon","talon","mid",16.05,"plat_plus",47.08,342,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=talon",2026-03-13,43621,0.784026042502464,0,0
"Taliyah","taliyah","Vel'Koz","velkoz","mid",16.05,"plat_plus",42.61,230,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz",2026-03-13,43621,0.52726897595195,0,0
"Taliyah","taliyah","Cassiopeia","cassiopeia","mid",16.05,"plat_plus",49.75,197,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=cassiopeia",2026-03-13,43621,0.451617340271887,0,0
"Taliyah","taliyah","Sion","sion","mid",16.05,"plat_plus",46.29,175,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sion",2026-03-13,43621,0.401182916485179,0,0
"Taliyah","taliyah","Smolder","smolder","mid",16.05,"plat_plus",54.49,167,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder",2026-03-13,43621,0.382843126017285,0,0
"Taliyah","taliyah","Brand","brand","mid",16.05,"plat_plus",42.33,163,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=brand",2026-03-13,43621,0.373673230783338,0,0
"Taliyah","taliyah","Swain","swain","mid",16.05,"plat_plus",52.17,161,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=swain",2026-03-13,43621,0.369088283166365,0,0
"Taliyah","taliyah","Ziggs","ziggs","mid",16.05,"plat_plus",49.38,160,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ziggs",2026-03-13,43621,0.366795809357878,0,0
"Taliyah","taliyah","Pantheon","pantheon","mid",16.05,"plat_plus",54.62,130,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=pantheon",2026-03-13,43621,0.298021595103276,1,0
"Taliyah","taliyah","Jayce","jayce","mid",16.05,"plat_plus",43.75,128,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=jayce",2026-03-13,43621,0.293436647486302,1,0
"Taliyah","taliyah","Cho'Gath","chogath","mid",16.05,"plat_plus",53.66,123,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=chogath",2026-03-13,43621,0.281974278443869,1,0
"Taliyah","taliyah","Kayle","kayle","mid",16.05,"plat_plus",41.96,112,"https://op.gg/lol/champions/taliyah/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle",2026-03-13,43621,0.256757066550515,1,0
